STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT05,WT07,WT08,WT09,WT13,WT16\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/16/16,0.67,,,0,,,,70,55,280,280,8.1,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/17/16,1.12,,,0,,,,72,52,270,340,6.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/18/16,2.46,,,0,,,,78,54,270,350,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/19/16,0.89,,,0,,,,75,49,280,270,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/20/16,1.12,,,0.55,,,,65,54,100,110,6.9,10.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/21/16,2.24,,,0.2,,,,67,56,100,110,10.1,16.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/22/16,1.12,,,0,,,,70,52,260,280,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/23/16,1.79,,,0,,,,72,50,330,330,10.1,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/24/16,2.24,,,0,,,,78,52,280,360,6,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/25/16,1.79,,,0,,,,75,51,70,20,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/26/16,1.12,,,0.13,,,,63,45,270,270,13,25.9,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/27/16,2.91,,,0,,,,65,50,270,270,16.1,25.9,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/28/16,1.34,,,0,,,,64,47,110,110,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/29/16,1.12,,,0,,,,69,47,270,280,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/30/16,1.79,,,0,,,,68,45,280,280,8.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/1/16,0.89,,,0,,,,66,50,270,260,8.1,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/2/16,4.03,,,0,,,,65,49,20,360,16.1,27.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/3/16,0.89,,,0,,,,68,43,270,270,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/4/16,0.89,,,0,,,,71,44,100,100,6,8.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/5/16,0.89,,,0,,,,66,47,280,280,8.1,12.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/6/16,1.12,,,0,,,,65,52,270,270,8.1,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/7/16,0.89,,,0,,,,65,50,280,270,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/8/16,1.12,,,0,,,,66,49,280,270,8.9,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/9/16,0.45,,,0,,,,65,51,90,100,6,8.9,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/10/16,1.12,,,0,,,,66,54,260,160,6,8.9,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/11/16,1.34,,,0,,,,65,59,280,270,6.9,10.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/12/16,0.89,,,0,,,,67,56,270,270,8.1,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/13/16,0.67,,,0,,,,67,54,270,270,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/14/16,0.67,,,0,,,,71,51,270,270,6.9,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/15/16,1.57,,,0.43,,,,65,54,90,90,10.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/16/16,5.14,,,1.33,,,,62,54,100,110,14.1,21.9,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/17/16,2.24,,,0,,,,62,47,280,280,8.9,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/18/16,0.67,,,0,,,,67,42,270,270,4.9,8.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/19/16,1.12,,,0,,,,71,40,10,10,8.1,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/20/16,2.91,,,0,,,,79,49,10,360,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/21/16,2.91,,,0.5,,,,70,54,110,70,12.1,19.9,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/22/16,1.12,,,0.27,,,,67,54,100,20,6.9,11,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/23/16,4.92,,,1.41,,,,64,52,90,110,16.1,23.9,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/24/16,3.13,,,0.14,,,,61,47,350,340,8.9,16.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/25/16,1.34,,,0,,,,58,43,70,330,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/26/16,2.46,,,0,,,,64,46,,,6.9,,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/27/16,2.91,,,0,,,,72,47,270,280,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/28/16,2.68,,,0,,,,80,53,280,40,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/29/16,2.01,,,0,,,,82,55,280,290,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/30/16,1.34,,,0.39,,,,67,55,280,270,12.1,18.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/31/16,1.34,,,0.08,,,,59,47,270,260,8.1,13,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/1/17,1.12,,,0,,,,62,43,100,100,8.1,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/2/17,1.79,,,0,,,,58,51,120,140,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/3/17,0,,,0,,,,60,48,50,50,4.9,6,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/4/17,1.12,,,0.03,,,,63,47,90,100,8.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/5/17,3.8,,,0.39,,,,65,54,270,110,8.9,13,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/6/17,1.34,,,0,,,,66,51,270,270,6.9,10.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/7/17,1.79,,,0.07,,,,70,51,90,80,6.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/8/17,1.12,,,0,,,,79,53,280,260,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/9/17,2.24,,,0.77,,,,64,55,100,100,12.1,17,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/10/17,1.12,,,0.07,,,,61,51,270,280,6.9,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/11/17,2.24,,,0.39,,,,66,55,270,270,8.9,14.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/12/17,2.91,,,1.13,,,,58,53,90,110,8.1,11,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/13/17,0.67,,,0,,,,62,49,280,270,6.9,11,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/14/17,0.67,,,0,,,,72,47,100,170,6,10.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/15/17,2.68,,,0,,,,66,53,130,180,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/16/17,0.67,,,0,,,,66,52,270,270,10.1,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/17/17,1.57,,,0,,,,68,46,280,270,10.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/18/17,2.01,,,0.04,,,,62,47,280,270,8.9,17,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/19/17,4.47,,,0.98,,,,64,52,270,270,13,23,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/20/17,4.92,,,1.51,,,,59,51,270,280,16.1,27.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/21/17,1.12,,,0,,,,63,46,270,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/22/17,6.71,,,2.67,,,,56,51,100,90,17,28,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/23/17,1.79,,,0.33,,,,58,44,280,270,14.1,21.9,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/24/17,1.34,,,0,,,,58,41,260,280,6.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/25/17,1.12,,,0,,,,61,41,270,270,10.1,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/26/17,1.12,,,0,,,,65,43,270,280,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/27/17,0.22,,,0,,,,64,44,270,280,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/28/17,0,,,0,,,,74,41,270,270,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/29/17,0,,,0,,,,80,47,270,270,6,8.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/30/17,1.12,,,0,,,,80,53,280,270,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,1/31/17,0.89,,,0,,,,77,50,280,280,8.1,11,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/1/17,1.12,,,0,,,,72,48,280,280,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/2/17,1.12,,,0,,,,68,53,280,270,6.9,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/3/17,1.79,,,0.23,,,,61,55,90,110,8.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/4/17,1.79,,,0,,,,66,55,280,270,10.1,17,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/5/17,1.34,,,0,,,,61,55,100,90,6.9,10.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/6/17,4.03,,,0.88,,,,61,54,100,110,13,19,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/7/17,2.01,,,0.27,,,,66,58,270,280,8.1,14.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/8/17,0.67,,,0.03,,,,73,59,280,280,8.1,12.1,1,1,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/9/17,0.89,,,0,,,,75,58,270,270,10.1,14.1,1,1,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/10/17,1.12,,,0.3,,,,65,58,100,80,8.1,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/11/17,0.22,,,0.21,,,,65,55,160,270,6,10.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/12/17,0.22,,,0,,,,75,50,270,270,6,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/13/17,1.12,,,0,,,,77,53,110,270,6,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/14/17,1.34,,,0,,,,73,56,270,270,12.1,15,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/15/17,1.34,,,0,,,,80,53,280,280,8.9,15,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/16/17,0.67,,,0,,,,68,51,280,270,8.1,14.1,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/17/17,7.16,,,2.01,,,,61,53,130,140,17,30,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/18/17,2.46,,,0.09,,,,63,53,270,280,8.9,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/19/17,2.01,,,0.03,,,,63,54,270,270,8.1,12.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/20/17,2.01,,,0.03,,,,64,54,130,130,8.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/21/17,0.67,,,0.03,,,,68,58,280,280,8.1,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/22/17,2.01,,,0,,,,66,51,270,260,13,17,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/23/17,5.14,,,0,,,,62,49,270,280,17,27.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/24/17,1.79,,,0,,,,64,44,280,280,10.1,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/25/17,1.12,,,0,,,,66,44,270,260,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/26/17,2.01,,,0.06,,,,58,49,130,100,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/27/17,2.01,,,0,,,,61,52,280,90,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,2/28/17,1.79,,,0,,,,66,47,270,280,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/1/17,1.12,,,0,,,,75,47,270,280,8.1,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/2/17,1.12,,,0,,,,79,48,270,270,10.1,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/3/17,2.68,,,0,,,,82,55,280,270,8.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/4/17,1.79,,,0,,,,71,53,160,130,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/5/17,2.91,,,0,,,,63,49,270,280,14.1,23.9,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/6/17,2.01,,,0,,,,67,46,270,350,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/7/17,1.57,,,0,,,,77,49,280,150,8.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/8/17,1.12,,,0,,,,85,54,270,260,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/9/17,0.89,,,0,,,,87,57,280,290,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/10/17,1.12,,,0,,,,81,56,270,270,8.9,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/11/17,0.89,,,0,,,,83,55,270,280,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/12/17,1.12,,,0,,,,84,53,270,280,8.1,11,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/13/17,0.89,,,0,,,,88,55,270,260,6.9,8.9,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/14/17,1.12,,,0,,,,86,52,270,280,8.1,12.1,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/15/17,1.12,,,0,,,,85,57,270,270,10.1,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/16/17,1.57,,,0,,,,79,58,270,270,10.1,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/17/17,0.67,,,0,,,,78,53,270,270,6.9,11,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/18/17,1.12,,,0,,,,75,57,270,280,8.1,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/19/17,2.01,,,0,,,,77,56,280,270,8.1,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/20/17,1.57,,,0,,,,71,59,270,280,12.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/21/17,2.68,,,0.06,,,,67,57,130,80,8.1,12.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/22/17,2.68,,,0.03,,,,69,55,270,270,15,29.1,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/23/17,2.91,,,0,,,,70,54,340,350,10.1,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/24/17,2.01,,,0,,,,72,53,270,270,12.1,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/25/17,2.46,,,0,,,,70,54,280,280,12.1,18.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/26/17,1.57,,,0,,,,71,57,270,270,13,18.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/27/17,4.25,,,0,,,,74,55,320,340,15,25.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/28/17,2.68,,,0,,,,79,57,330,360,10.1,18.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/29/17,0.89,,,0,,,,83,56,280,270,12.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/30/17,3.8,,,0,,,,75,58,350,330,14.1,25.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,3/31/17,3.8,,,0,,,,76,58,300,310,14.1,25.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/1/17,1.57,,,0,,,,74,53,280,280,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/2/17,1.12,,,0,,,,79,56,270,260,8.1,11,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/3/17,1.12,,,0,,,,69,56,270,270,10.1,15,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/4/17,1.57,,,0,,,,75,58,280,280,10.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/5/17,1.79,,,0,,,,86,57,270,270,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/6/17,1.79,,,0,,,,79,57,270,270,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/7/17,2.01,,,0,,,,72,57,270,280,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/8/17,3.36,,,0.08,,,,69,56,270,270,14.1,23,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/9/17,1.57,,,0,,,,72,52,270,280,13,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/10/17,1.79,,,0,,,,79,54,270,280,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/11/17,2.01,,,0,,,,77,54,270,280,10.1,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/12/17,2.91,,,0,,,,75,56,280,270,13,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/13/17,2.91,,,0,,,,71,56,270,280,13,23.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/14/17,2.46,,,0,,,,70,54,280,280,12.1,18.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/15/17,1.79,,,0,,,,76,53,280,270,12.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/16/17,2.24,,,0,,,,77,55,270,270,12.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/17/17,2.91,,,0,,,,75,56,280,270,12.1,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/18/17,2.01,,,0,,,,77,60,270,270,14.1,23,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/19/17,2.01,,,0,,,,76,61,280,280,12.1,18.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/20/17,2.68,,,0,,,,79,59,280,270,14.1,25.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/21/17,1.57,,,0,,,,90,60,280,280,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/22/17,2.01,,,0,,,,90,63,280,290,12.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,4/23/17,2.01,,,0,,,,81,60,270,280,8.9,16.1,,,,,,,,\
